gender,location,gamegenre,ingamepurchases,gamedifficulty,sessionsperweek,avgsessiondurationminutes,playerlevel,achievementsunlocked,engagementlevel
0,USA,RPG,0,0,16,33,74,46,1
0,USA,Strategy,0,0,11,90,97,6,1
0,Europe,RPG,0,1,6,43,67,49,1
0,Asia,Simulation,0,0,16,170,7,36,2
0,Europe,Sports,0,1,11,65,30,1,1
0,USA,Sports,0,2,2,37,90,5,0
1,Europe,Action,0,1,11,154,4,27,1
0,Europe,Strategy,1,0,6,140,96,26,2
0,Asia,RPG,0,1,19,71,32,20,1
1,Europe,RPG,0,1,19,144,15,29,2
0,USA,Simulation,0,2,3,87,39,1,0
1,USA,Action,0,0,12,49,48,31,1
0,USA,Action,1,0,14,117,74,42,2
0,Europe,Simulation,0,2,9,156,6,2,1
0,Asia,Strategy,0,1,1,104,18,28,0
1,Asia,Simulation,0,0,8,51,20,12,1
0,Other,RPG,0,2,11,109,56,32,1
1,USA,RPG,0,0,4,133,21,3,1
1,USA,Sports,0,2,10,86,99,11,1
0,Europe,Action,0,0,3,99,52,26,1
1,Europe,Sports,0,0,17,179,89,48,2
0,Asia,Strategy,0,1,6,159,79,36,1
0,USA,Strategy,0,1,12,138,71,17,2
0,USA,Action,0,0,7,101,5,18,1
0,Europe,Action,0,0,18,126,30,31,2
0,Europe,Action,1,0,7,74,96,35,1
0,USA,Strategy,1,0,13,37,86,22,0
1,USA,Strategy,0,1,11,20,52,44,1
0,USA,Sports,1,1,8,92,74,1,1
0,USA,Sports,0,0,5,156,22,13,1
0,Europe,Sports,0,2,4,68,38,23,0
1,Asia,Sports,0,1,2,111,87,18,0
0,Asia,Sports,0,0,18,163,83,19,2
1,USA,Sports,0,2,2,115,42,37,0
1,Other,Strategy,0,0,17,117,23,12,2
1,USA,Simulation,0,1,6,32,22,41,0
0,Asia,Sports,0,1,14,154,97,38,2
0,USA,Strategy,1,0,12,30,23,35,1
0,USA,Strategy,0,0,19,168,73,48,2
1,Europe,Sports,0,0,8,114,99,11,1
0,Europe,Strategy,0,1,7,41,1,49,0
0,Other,RPG,0,0,1,152,86,0,0
1,Europe,Action,1,0,0,150,25,16,0
0,Asia,Strategy,0,1,14,133,81,23,2
0,Asia,Sports,0,1,12,126,11,25,2
0,Europe,RPG,0,2,0,125,46,31,0
0,Other,Simulation,1,0,6,71,9,45,0
0,Asia,RPG,0,0,16,125,99,25,2
0,USA,Simulation,0,1,1,25,74,43,0
0,USA,Strategy,0,1,8,119,65,26,1
1,USA,Action,0,1,14,30,7,5,1
1,Europe,Strategy,1,0,15,79,68,43,1
1,USA,Strategy,0,2,19,143,4,25,2
0,Other,Action,0,0,9,14,66,26,0
0,Asia,Strategy,0,1,2,100,91,29,1
0,Asia,RPG,0,1,6,174,27,48,1
1,Asia,RPG,0,0,8,29,28,5,0
0,Asia,Strategy,0,1,0,82,26,39,2
0,USA,RPG,0,1,11,121,12,32,1
0,USA,RPG,0,0,12,140,86,5,2
1,Europe,Sports,0,1,12,95,78,24,1
0,USA,Action,0,0,2,161,1,25,0
1,Europe,RPG,0,2,0,164,92,12,0
0,Europe,Simulation,0,0,1,148,27,39,0
0,Asia,Sports,0,0,8,63,12,2,1
1,USA,Simulation,0,0,8,32,62,4,0
1,Asia,RPG,0,0,7,146,28,45,1
1,USA,Simulation,0,0,11,115,65,33,1
0,Asia,Strategy,0,2,4,138,46,26,1
0,USA,Strategy,0,0,14,62,64,43,1
0,USA,Action,0,1,6,126,93,47,1
1,Europe,Simulation,1,0,16,151,76,32,2
1,Other,Sports,0,0,6,114,12,17,1
1,Europe,Action,0,0,7,179,67,26,1
0,USA,Action,0,1,7,61,94,37,1
1,Asia,Sports,0,0,15,64,41,11,1
0,Europe,RPG,1,0,4,61,20,3,0
0,Europe,Sports,0,2,10,95,81,9,1
0,USA,RPG,0,0,3,52,86,36,0
1,USA,Simulation,1,1,5,83,22,20,1
1,Europe,Action,1,1,9,119,78,48,1
0,Europe,RPG,1,2,14,133,87,23,2
1,USA,RPG,1,0,0,121,98,14,0
0,Other,Strategy,0,1,10,126,26,45,1
0,USA,Sports,1,0,16,64,90,43,1
1,USA,Sports,0,1,1,94,88,30,0
0,Other,Simulation,0,0,10,82,78,47,1
0,USA,Sports,0,2,9,50,19,13,1
1,USA,Action,0,0,11,64,21,47,1
0,USA,Simulation,0,2,3,133,3,38,1
1,USA,Action,0,0,3,61,86,8,0
1,Asia,Simulation,0,1,4,76,15,42,0
1,USA,Simulation,0,0,14,151,47,30,2
0,Asia,Strategy,0,1,17,24,23,48,1
1,Europe,Action,0,1,19,164,93,17,2
1,Asia,Strategy,0,2,10,130,10,44,2
0,Europe,Action,0,0,2,92,61,14,0
1,Asia,Action,0,2,12,111,31,8,1
1,Europe,Strategy,0,0,9,37,75,27,1
1,Europe,Action,0,1,4,44,72,22,0
0,Europe,Strategy,0,0,7,42,83,25,1
0,Asia,RPG,1,0,7,68,8,1,1
1,Europe,Strategy,0,0,15,150,7,2,2
0,USA,Simulation,1,1,5,171,98,17,1
0,Asia,Action,0,1,7,38,60,29,2
0,Europe,Simulation,1,0,9,141,87,22,1
1,Europe,Simulation,1,0,9,154,32,27,2
0,USA,Action,1,0,11,20,75,42,1
1,USA,Action,0,2,16,27,3,26,1
1,Asia,Action,0,1,0,104,73,7,0
0,Europe,Action,0,1,7,80,18,41,1
0,USA,Action,0,2,4,19,17,14,0
0,Europe,Sports,1,0,7,135,36,20,1
1,Other,Action,0,0,7,171,57,35,1
0,USA,Action,0,0,14,52,99,44,1
0,Asia,RPG,0,0,4,128,73,24,1
1,Europe,Action,0,1,15,127,31,30,2
0,USA,RPG,1,2,6,67,12,27,1
1,Other,RPG,1,1,2,18,58,20,0
0,Asia,Action,0,0,4,35,14,0,0
0,USA,Sports,1,1,6,115,69,35,1
0,USA,Sports,0,0,0,93,29,24,0
0,Asia,RPG,0,0,18,109,52,20,0
0,Europe,Simulation,0,2,0,18,69,44,0
0,USA,Action,0,0,12,58,39,43,1
1,Europe,Action,0,1,19,15,9,31,0
0,Europe,Action,1,0,8,72,85,9,1
1,Asia,Simulation,0,0,14,178,2,34,2
0,USA,Sports,0,1,19,52,78,7,1
0,Europe,Action,0,1,9,44,27,27,1
1,USA,Strategy,0,0,1,122,6,17,0
1,USA,Strategy,1,0,3,64,58,47,1
0,Asia,Simulation,0,0,5,27,73,35,0
1,Europe,Strategy,0,2,4,64,19,41,0
0,USA,Action,1,0,11,129,4,36,1
0,USA,RPG,0,0,3,139,41,35,1
1,Other,Strategy,0,2,8,138,85,37,1
0,Europe,Sports,1,1,19,128,90,32,0
0,Europe,Sports,0,1,16,96,33,10,2
0,Other,Simulation,1,2,6,123,73,0,1
0,Asia,Simulation,0,0,11,133,78,37,2
1,USA,Action,0,0,2,107,14,3,0
0,Europe,Strategy,0,0,11,126,70,39,2
1,USA,Action,0,0,4,12,48,3,0
0,Europe,RPG,1,0,19,27,48,36,1
0,Europe,Action,1,1,1,65,17,8,0
1,Other,Action,0,0,5,170,54,45,1
0,Asia,RPG,0,2,12,106,99,4,1
1,Europe,Simulation,0,0,8,29,97,41,1
1,USA,Action,0,0,16,99,65,39,2
0,USA,Strategy,0,0,19,175,67,17,2
0,USA,Strategy,0,1,8,27,15,4,0
0,USA,Action,0,2,0,148,11,10,0
1,Asia,RPG,0,1,12,127,13,21,2
0,Asia,Action,0,0,9,52,95,19,1
0,Asia,Simulation,0,2,4,167,5,30,1
0,USA,Strategy,0,2,12,139,10,22,2
0,Europe,Strategy,0,2,18,119,99,14,2
0,Europe,RPG,0,0,14,130,72,13,2
1,Europe,Strategy,0,1,15,41,16,40,1
1,Asia,Action,0,1,17,44,77,26,1
1,USA,Sports,0,1,1,169,30,16,0
1,USA,Action,1,2,14,80,97,20,1
0,USA,Sports,1,2,5,71,44,6,1
1,Europe,Sports,0,0,9,161,47,34,2
0,Europe,Sports,0,2,9,170,73,22,2
0,USA,Action,0,2,13,95,9,22,0
0,USA,Simulation,0,2,4,158,83,13,1
0,Europe,Strategy,0,0,5,41,4,7,0
0,USA,Action,1,0,18,175,19,22,2
1,USA,Sports,0,0,4,153,18,31,1
0,USA,Action,1,0,17,177,39,0,2
0,USA,RPG,1,0,4,27,57,36,0
1,USA,RPG,0,0,3,129,21,25,1
1,Europe,Action,0,2,0,58,6,40,0
1,USA,Sports,0,0,11,55,68,32,1
0,USA,Strategy,0,0,5,73,60,16,1
1,USA,Strategy,1,2,4,92,45,24,1
0,Asia,RPG,1,2,19,172,19,34,1
0,Asia,Sports,0,0,7,49,43,28,0
0,Asia,Action,0,1,17,165,80,48,2
0,USA,RPG,0,0,17,75,13,49,1
0,Asia,Strategy,0,0,2,86,57,10,0
0,Other,Action,0,0,2,161,27,42,1
0,Other,Strategy,0,0,5,168,16,6,1
0,USA,Sports,0,0,15,147,32,18,2
0,Asia,RPG,0,1,16,91,81,23,2
0,USA,Simulation,0,1,2,10,59,9,2
0,Europe,Sports,1,1,8,134,7,41,1
1,Europe,RPG,1,2,12,168,99,30,2
0,Asia,Simulation,1,0,5,146,7,27,1
0,Asia,Sports,0,1,9,56,37,28,1
0,Other,Sports,0,0,13,176,56,19,2
0,Asia,Action,1,1,5,120,28,43,1
0,USA,Strategy,0,0,18,10,52,28,0
0,Europe,Action,0,0,12,15,12,43,0
0,USA,Action,0,2,3,41,89,35,2
0,Asia,RPG,0,0,9,13,50,21,0
0,Europe,Strategy,0,0,18,72,27,39,1
1,Asia,Simulation,0,0,1,73,53,41,0
0,Other,RPG,0,2,12,131,8,27,2
1,USA,Sports,0,0,0,129,92,46,0
1,USA,Action,1,0,6,148,63,39,1
0,USA,Strategy,0,2,19,125,82,47,2
0,Europe,Strategy,1,2,6,116,95,19,1
0,Asia,RPG,1,0,0,166,83,9,0
0,Asia,RPG,0,0,17,133,24,7,2
0,Asia,Action,1,0,19,10,10,38,0
1,Other,Strategy,0,1,19,154,27,19,2
1,USA,Sports,1,2,1,154,6,44,0
0,USA,RPG,0,0,3,47,35,23,0
1,USA,Sports,0,1,13,58,74,15,1
0,Asia,Strategy,0,2,13,114,50,23,2
0,Asia,Action,1,2,18,59,52,22,2
1,USA,Strategy,0,0,3,96,60,23,1
1,USA,Action,0,2,17,27,60,19,1
1,Other,Action,0,1,13,26,54,39,1
1,Europe,RPG,0,2,5,36,78,30,0
0,Europe,Simulation,0,0,14,60,26,21,1
0,USA,Sports,0,1,1,141,69,16,0
0,Europe,RPG,0,0,17,105,72,21,2
1,Asia,Action,0,0,3,143,84,47,1
0,Other,Simulation,1,0,4,131,10,24,1
0,Europe,Action,0,0,1,142,27,10,0
0,Europe,Strategy,0,1,16,61,79,39,1
1,Asia,Strategy,1,1,0,84,12,46,0
1,USA,RPG,0,0,10,45,94,11,1
0,USA,RPG,0,1,11,77,55,12,1
0,USA,Action,0,0,19,118,5,22,2
0,USA,RPG,0,0,15,25,67,49,1
0,Other,RPG,0,0,6,175,63,33,1
0,Asia,Strategy,0,0,5,93,29,48,1
1,USA,Strategy,0,0,15,134,52,35,2
1,Asia,Simulation,0,2,7,131,74,41,1
0,Asia,RPG,0,0,1,173,46,25,0
0,Other,Strategy,0,0,19,12,68,42,1
0,USA,Strategy,1,0,7,24,43,42,0
0,Europe,Strategy,0,1,3,15,34,33,0
0,Asia,Simulation,0,1,6,13,71,33,0
0,Asia,RPG,0,2,10,42,45,43,0
0,Asia,Sports,0,0,12,45,52,6,1
0,USA,Strategy,0,2,4,118,90,19,1
1,Asia,Action,0,0,18,76,67,28,2
0,Asia,Action,0,0,0,46,57,34,0
1,Europe,Sports,0,0,9,172,46,3,2
0,Europe,Strategy,0,1,3,110,23,1,0
0,Europe,Sports,0,1,8,78,89,23,1
1,USA,RPG,0,1,3,71,92,17,0
0,Asia,Action,0,1,1,142,16,45,0
1,Europe,Strategy,0,1,11,89,16,20,1
1,USA,RPG,0,1,4,122,68,46,1
0,Other,RPG,0,1,16,24,38,21,1
0,Asia,RPG,0,0,2,118,8,40,0
0,Europe,Sports,0,1,4,45,80,31,0
0,Asia,RPG,1,1,3,93,92,36,1
0,USA,Simulation,0,2,11,47,18,30,1
1,Other,Simulation,0,0,17,117,15,31,2
0,USA,Sports,0,1,3,14,23,22,0
0,Asia,Sports,0,0,6,75,8,38,1
0,Other,Action,0,1,13,67,19,7,1
0,USA,Strategy,0,0,16,66,6,45,1
0,Asia,Sports,0,1,6,69,24,35,2
1,Other,Simulation,0,1,9,139,28,43,1
1,Other,Strategy,0,0,13,15,28,15,0
0,Asia,Sports,1,1,11,131,77,0,2
1,Europe,RPG,1,0,15,76,9,22,1
1,USA,Sports,0,0,11,132,54,15,2
0,Europe,Simulation,0,2,11,10,58,44,0
0,USA,Strategy,1,0,1,124,34,7,0
1,USA,RPG,0,1,5,41,14,36,0
1,USA,RPG,0,0,13,38,77,7,0
0,Asia,Simulation,0,1,13,60,27,26,1
1,USA,RPG,0,0,17,160,31,1,2
1,USA,Simulation,0,1,1,169,6,5,0
1,Asia,Sports,0,0,16,13,57,6,0
1,Asia,Simulation,0,2,14,84,2,32,1
1,USA,Simulation,0,2,13,162,41,4,2
0,Asia,Sports,0,0,2,113,22,20,0
1,Asia,Action,0,2,8,161,66,32,0
0,Europe,RPG,0,2,17,103,91,30,2
1,USA,Simulation,0,0,4,59,22,14,2
1,Other,Sports,0,1,3,69,28,19,0
1,USA,Simulation,0,0,10,137,70,35,2
1,Asia,Simulation,0,1,2,37,56,44,0
0,Asia,Action,1,0,12,82,91,45,1
0,Other,RPG,0,2,9,138,28,6,1
1,Other,Sports,0,0,19,114,37,15,2
1,USA,Strategy,0,1,17,130,79,9,2
1,USA,Sports,0,0,19,19,85,20,1
0,Europe,Sports,0,1,6,111,26,3,2
0,Other,Simulation,0,0,19,174,43,41,2
0,Asia,RPG,0,1,18,63,1,45,1
0,Other,Action,0,2,4,105,90,25,1
1,USA,Simulation,1,0,2,65,83,47,1
1,USA,Simulation,1,1,19,28,79,39,1
1,USA,RPG,1,2,18,146,5,7,1
0,USA,Simulation,0,2,5,87,59,39,1
1,Asia,Action,1,0,9,156,27,17,1
1,Asia,Sports,0,0,4,85,53,43,1
0,Other,Action,0,0,5,34,19,6,2
0,Europe,Action,0,0,7,23,17,7,0
1,Europe,Sports,0,0,8,137,72,47,1
0,USA,Strategy,0,0,9,22,1,11,0
0,Europe,Strategy,1,0,12,159,8,43,2
0,USA,Strategy,1,0,16,82,81,18,1
1,Europe,Simulation,0,0,4,106,27,36,1
1,USA,RPG,0,0,4,12,93,47,2
1,Europe,Simulation,0,0,14,133,8,11,2
1,Other,Simulation,0,1,5,156,9,31,1
1,Other,Action,0,1,2,176,79,21,1
1,Asia,Strategy,0,1,17,153,32,19,0
0,USA,Action,0,1,5,173,20,48,1
1,USA,Simulation,0,2,18,31,56,17,1
0,USA,Simulation,1,0,5,101,25,49,1
1,Europe,Sports,0,0,15,178,41,31,2
1,Europe,Action,0,0,0,57,69,11,0
0,USA,Action,0,0,9,77,87,38,1
1,Asia,Simulation,0,1,11,39,24,27,1
1,Europe,Action,1,0,6,81,28,44,1
1,USA,RPG,0,0,12,138,22,42,2
1,Asia,Strategy,0,0,7,107,43,12,1
0,Europe,Simulation,0,2,10,67,62,44,1
0,Asia,RPG,0,1,13,66,27,5,1
1,Europe,RPG,0,0,3,70,35,23,0
0,Europe,Sports,1,1,5,41,6,30,1
1,USA,Strategy,0,1,14,20,76,4,0
0,USA,RPG,0,2,6,67,95,28,1
0,Europe,RPG,0,1,17,166,72,10,2
0,Europe,Sports,0,1,0,95,68,37,0
0,USA,Sports,0,0,3,159,52,22,1
0,USA,RPG,1,1,19,59,72,45,1
1,Asia,Strategy,0,1,14,159,19,19,2
0,Europe,Simulation,0,0,16,100,10,8,2
0,Asia,Action,0,2,13,65,93,30,2
0,Asia,Action,0,2,0,100,97,20,0
1,Other,RPG,0,0,6,128,87,0,1
0,Other,Simulation,0,2,16,91,9,42,2
1,Europe,Sports,0,2,15,70,67,37,1
0,Asia,Action,0,1,8,76,32,17,1
1,Asia,RPG,0,1,8,123,25,40,1
0,USA,Strategy,0,0,12,149,3,23,2
0,Asia,Simulation,0,2,4,27,6,40,0
0,Asia,Sports,0,0,16,135,73,39,2
1,USA,Action,1,2,18,73,98,29,2
1,Europe,Simulation,0,1,19,44,5,24,1
1,USA,Simulation,1,1,2,128,6,29,0
1,Other,Strategy,0,0,11,137,60,14,2
0,USA,Simulation,0,0,16,119,29,14,2
0,Europe,Strategy,0,2,13,148,4,42,2
1,Europe,Action,1,0,10,21,86,43,1
1,USA,RPG,0,0,19,119,82,4,1
0,Asia,Strategy,0,0,4,19,14,6,0
1,USA,RPG,0,1,15,18,95,31,1
0,Europe,RPG,0,0,3,91,28,35,0
1,USA,Simulation,0,0,16,44,75,0,1
1,USA,Sports,0,0,3,70,58,10,0
0,USA,Strategy,1,2,6,49,69,5,0
0,Europe,Strategy,0,0,3,38,64,20,0
1,Europe,Sports,0,0,6,147,58,8,1
0,Europe,Strategy,0,1,8,92,20,45,1
0,USA,RPG,0,0,11,20,69,45,1
0,Europe,Sports,0,1,4,72,46,43,1
0,USA,Action,0,0,3,153,96,40,1
0,Europe,Sports,0,0,8,106,49,45,1
1,Other,Action,0,0,12,105,85,11,1
1,Asia,RPG,1,1,14,100,94,20,2
1,USA,Simulation,0,2,10,167,44,20,2
0,USA,RPG,0,1,7,30,80,22,0
1,Europe,Sports,0,2,4,100,32,46,1
1,USA,Sports,0,0,6,134,14,43,1
1,Europe,Simulation,0,0,12,117,28,21,2
0,Europe,Strategy,0,0,2,169,61,18,1
0,Other,Strategy,1,1,19,164,44,13,2
0,USA,Simulation,0,0,12,42,49,4,1
1,Asia,Strategy,1,1,19,172,16,10,2
0,Other,Sports,1,0,19,38,3,45,1
1,Europe,Action,0,1,17,67,48,4,1
1,Europe,Strategy,0,1,7,97,51,2,1
1,USA,Strategy,0,2,3,32,47,30,0
0,Europe,Strategy,0,1,5,103,75,36,1
0,Asia,Action,0,0,13,138,53,8,2
1,Europe,Simulation,0,0,3,64,11,20,0
1,USA,RPG,1,0,7,167,51,4,1
0,Asia,RPG,0,0,5,96,26,35,1
0,USA,Simulation,1,2,15,14,92,27,1
0,USA,Strategy,0,1,14,137,23,21,2
0,USA,Simulation,0,0,10,162,83,14,2
0,Europe,Action,0,0,14,23,15,34,1
0,Europe,RPG,0,0,1,76,1,10,0
1,Asia,Simulation,0,1,2,166,85,19,1
1,Europe,RPG,1,0,2,31,3,28,0
0,Asia,RPG,0,1,4,11,41,39,0
1,USA,Simulation,0,1,17,162,53,15,2
1,Europe,Strategy,1,1,9,115,70,23,1
1,Asia,Action,0,0,16,84,38,6,1
0,USA,RPG,1,0,9,20,60,38,0
0,Other,RPG,0,0,9,66,74,25,1
0,USA,Sports,0,0,7,98,34,23,1
1,Asia,Strategy,0,0,16,74,98,19,1
1,Europe,Action,0,0,18,91,39,19,2
0,USA,RPG,0,2,13,173,90,26,2
0,Europe,Strategy,0,1,4,165,96,6,1
0,Other,Action,0,1,14,13,96,3,2
0,Asia,Strategy,0,2,8,79,70,7,1
0,USA,Action,0,2,10,103,44,10,1
1,USA,Sports,0,1,10,58,51,24,1
0,USA,Sports,0,0,8,150,38,49,1
0,Europe,Sports,1,1,15,35,38,2,1
1,Europe,Action,1,0,13,161,82,35,2
1,Europe,Simulation,1,2,6,122,86,14,1
0,Asia,Sports,0,0,16,179,23,40,2
1,Asia,Action,0,1,7,161,36,41,1
1,USA,Simulation,0,1,4,67,50,39,1
0,Europe,RPG,1,1,9,92,46,46,1
0,Europe,Sports,0,2,4,178,21,45,2
0,USA,RPG,0,2,13,15,65,24,0
1,USA,Simulation,0,1,10,159,63,40,2
1,USA,Action,1,1,6,136,4,27,1
0,Asia,Simulation,0,0,2,149,59,8,0
0,Europe,Strategy,1,1,9,30,63,22,1
1,Asia,Sports,0,1,2,79,47,10,0
0,Europe,Simulation,0,1,17,37,69,14,1
1,Europe,RPG,1,2,12,53,2,26,1
0,Europe,Simulation,0,0,7,87,13,36,1
0,USA,Simulation,0,0,8,146,46,42,1
0,Asia,Sports,0,2,6,79,81,31,1
1,Europe,Strategy,1,0,8,174,58,27,2
1,USA,Action,0,0,3,160,31,23,1
1,Asia,Strategy,1,0,9,162,45,29,2
1,USA,Sports,0,2,3,26,20,12,0
0,USA,Strategy,0,0,11,36,19,30,1
1,Asia,Simulation,1,2,2,15,52,38,0
0,Europe,Action,0,1,12,116,81,29,2
1,USA,Simulation,1,0,17,31,2,3,1
0,Europe,Action,0,0,11,58,94,2,1
0,Asia,Action,0,0,16,36,44,27,1
0,USA,Strategy,0,0,6,138,46,2,1
0,USA,Sports,0,2,6,78,46,9,1
1,USA,RPG,0,0,17,128,14,1,2
1,Asia,Strategy,0,0,3,27,25,47,0
1,Europe,RPG,0,2,3,98,15,39,0
0,Asia,Sports,1,0,8,45,4,24,1
1,Asia,Simulation,1,0,18,102,70,1,2
1,Europe,Sports,0,1,2,19,65,12,0
0,Europe,Sports,0,2,0,120,89,47,0
0,USA,Strategy,1,2,9,155,21,30,1
1,USA,Sports,0,0,9,144,55,15,1
1,USA,Sports,0,0,19,71,43,44,2
0,Other,Strategy,0,0,1,64,4,18,0
0,Asia,Simulation,0,0,4,12,79,34,0
0,Other,RPG,0,2,6,93,72,8,1
0,Asia,Strategy,0,1,13,85,18,24,1
0,USA,Sports,0,1,10,68,13,45,1
0,Other,Strategy,0,2,18,143,64,31,2
0,Europe,RPG,0,0,7,174,57,41,1
0,Other,Action,0,0,14,139,76,40,2
1,USA,RPG,0,0,11,42,74,35,1
0,USA,Simulation,0,1,7,25,23,10,0
0,USA,Sports,0,1,0,29,19,26,0
0,USA,RPG,0,0,19,133,31,40,2
0,Europe,Strategy,0,1,18,123,81,2,2
0,Asia,Action,0,0,9,11,20,5,0
0,Other,Action,0,0,8,113,13,18,1
1,Asia,RPG,0,1,12,21,21,13,0
0,USA,Action,0,2,17,66,55,2,1
0,USA,Simulation,0,0,2,41,12,35,0
0,USA,RPG,0,0,9,137,88,5,1
0,Europe,RPG,1,2,18,101,88,10,2
1,Europe,Sports,0,0,11,115,43,48,2
0,Asia,Strategy,0,1,0,50,92,12,0
0,USA,Sports,0,1,16,98,96,3,2
0,Asia,Strategy,1,1,15,78,17,21,1
0,Europe,Strategy,0,1,19,129,40,9,2
1,Europe,Sports,0,0,5,160,75,34,1
0,Asia,Strategy,0,0,2,145,60,21,1
0,Other,Simulation,0,0,6,46,8,46,0
0,USA,Sports,0,1,1,86,43,34,0
0,Asia,Strategy,1,2,10,53,38,36,1
1,USA,Action,0,1,0,41,37,1,0
0,USA,Sports,0,2,4,38,82,13,0
0,Other,RPG,0,0,1,175,3,9,0
0,Other,RPG,0,1,19,41,2,41,1
0,USA,Action,0,1,14,86,26,23,1
0,USA,RPG,1,1,4,91,38,33,1
1,Asia,Action,0,0,6,130,72,43,1
1,Asia,Action,1,0,7,16,31,34,0
1,USA,Strategy,0,0,6,113,85,7,1
0,Other,Simulation,1,2,16,11,80,13,0
1,Asia,Action,0,0,18,61,73,2,1
0,Europe,Action,1,0,16,127,11,40,2
1,Europe,Sports,0,1,11,177,9,10,2
0,USA,Strategy,0,1,15,145,2,9,1
0,Asia,Action,0,1,10,110,31,19,1
0,Europe,Simulation,0,0,2,59,26,13,0
0,Asia,Simulation,0,0,6,163,59,31,1
0,Europe,Sports,0,0,11,128,37,7,1
0,USA,Strategy,1,1,13,121,67,7,2
0,Asia,Sports,0,0,18,71,53,13,1
1,Europe,RPG,1,0,2,155,46,11,2
0,Asia,Strategy,1,0,17,21,61,0,1
0,USA,Sports,0,1,19,29,4,22,1
1,USA,Strategy,0,1,4,138,6,39,1
0,USA,Action,0,1,10,85,50,7,1
1,USA,RPG,0,2,14,53,84,12,1
1,USA,Strategy,0,2,9,56,72,0,1
0,USA,Strategy,0,2,18,95,53,37,2
0,USA,RPG,0,0,17,164,31,19,2
0,USA,Action,1,1,4,62,2,25,0
0,Other,Simulation,0,1,3,83,6,3,0
1,USA,RPG,0,0,11,16,33,34,2
1,USA,RPG,0,0,3,20,63,40,0
1,Asia,Sports,0,2,5,16,18,45,0
0,USA,Action,0,1,18,131,47,6,2
1,Asia,Action,0,0,10,64,76,48,1
1,Europe,Action,0,2,5,167,73,23,1
1,USA,Sports,0,2,9,160,82,40,2
0,USA,RPG,1,0,10,47,15,20,1
0,Asia,Action,0,2,10,110,98,32,1
0,USA,Action,1,2,6,170,56,49,1
0,Europe,Action,0,0,1,122,49,21,0
0,USA,Simulation,0,1,14,146,56,19,2
1,Asia,Action,0,0,0,86,36,34,0
1,USA,Strategy,0,0,3,62,79,24,0
1,Other,Simulation,0,2,2,130,68,13,0
0,USA,Simulation,0,0,7,50,51,9,1
0,USA,Action,1,2,17,152,79,1,2
0,Europe,Sports,1,0,8,108,42,22,1
0,USA,RPG,0,1,12,39,15,47,1
0,USA,Sports,0,1,1,99,1,7,0
0,Other,Sports,1,1,13,121,95,14,2
0,Europe,RPG,0,2,6,45,5,13,0
0,USA,Simulation,0,1,12,73,77,17,1
0,Europe,Simulation,0,2,7,72,32,16,1
0,Europe,Sports,0,0,19,60,15,5,1
1,USA,RPG,1,1,3,60,23,29,0
1,Asia,Simulation,0,2,1,159,85,2,0
0,Asia,Action,0,0,8,154,14,18,1
0,Europe,Strategy,0,1,16,137,24,6,0
1,Asia,Strategy,0,1,18,59,76,1,0
1,Europe,RPG,1,0,1,23,69,0,0
1,Asia,Simulation,0,0,17,65,82,26,1
0,Europe,Sports,0,0,10,121,58,33,1
1,USA,Action,0,2,4,86,2,49,1
1,USA,Sports,0,0,4,39,43,19,0
0,Europe,Sports,0,0,11,68,49,24,1
0,Other,Strategy,0,1,13,111,50,3,2
0,Asia,RPG,1,0,1,163,25,14,1
1,Asia,Strategy,0,0,3,31,4,32,0
0,Europe,RPG,0,2,8,95,23,48,1
0,USA,Strategy,0,2,7,72,33,20,1
1,USA,Sports,1,0,5,55,63,48,1
0,USA,RPG,0,1,15,140,42,0,0
0,Asia,Sports,0,2,6,73,54,7,1
1,USA,RPG,0,0,11,23,6,15,0
1,USA,Strategy,0,1,6,151,74,43,1
1,USA,Strategy,1,1,9,86,97,33,1
0,Asia,Strategy,1,0,10,136,3,33,1
1,USA,RPG,0,0,16,45,83,32,1
1,Europe,Simulation,0,0,2,57,65,17,0
1,Europe,Action,0,0,1,123,30,40,0
0,Other,RPG,0,0,12,43,59,17,1
0,Other,RPG,1,2,8,73,42,16,1
0,USA,Simulation,0,2,18,148,58,49,2
0,Asia,Strategy,1,0,18,33,29,45,0
1,Europe,Sports,0,0,16,178,68,35,2
0,USA,Action,0,0,19,167,49,7,2
0,USA,Simulation,0,2,14,174,93,46,2
0,Asia,Sports,0,2,6,42,62,32,1
0,USA,Sports,1,0,19,107,27,49,2
0,Europe,RPG,0,1,9,164,2,20,2
0,USA,Action,0,2,7,85,99,19,1
0,USA,Action,0,1,10,57,76,10,2
0,Asia,Action,0,0,2,19,38,35,0
0,USA,Simulation,0,1,17,178,23,1,2
0,USA,Simulation,0,2,10,85,62,25,1
0,USA,RPG,0,1,6,63,2,19,1
1,USA,Action,0,0,11,117,70,18,1
0,USA,Sports,0,1,3,123,81,4,1
1,USA,Strategy,0,2,17,141,62,21,2
0,Asia,RPG,1,0,10,95,48,6,1
0,Other,Strategy,0,0,5,128,85,49,1
0,Europe,Strategy,0,1,6,177,19,38,1
1,Asia,RPG,0,2,16,168,79,22,2
0,USA,Action,0,0,8,94,21,7,1
0,Europe,Simulation,1,0,14,60,65,49,1
1,Asia,RPG,0,0,11,47,6,47,1
0,Europe,Sports,0,2,10,37,78,20,1
1,Asia,Sports,0,0,17,149,62,1,2
